,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
1624,Bán,2700000000,69.08,quận 9,2,2,Full,HDMB,Tây Bắc,6.0,False,C-06-08-Him Lam Phú An
1625,Bán,2700000000,68.84,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,C-08-16-Him Lam Phú An
1626,Bán,3131000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,9.0,False,C-09-16-Him Lam Phú An
1627,Bán,2750000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,10.0,False,C-10-09-Him Lam Phú An
1628,Thuê,8000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,11.0,False,C-11-11-Him Lam Phú An
1629,Thuê,11000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,12.0,False,C-12-11-Him Lam Phú An
1630,Thuê,10000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,C-12-15-Him Lam Phú An
1631,Bán,2767000000,71.72,quận 9,2,2,Có,HDMB,Tây Bắc,14.0,False,C-14-12-Him Lam Phú An
1632,Bán,2700000000,71.72,quận 9,2,2,Có,HDMB,Tây Bắc,15.0,False,C-15-12-Him Lam Phú An
1633,Bán,3152000000,68.57,quận 9,2,2,Có,HDMB,Đông Nam,3.0,False,D-03-01-Him Lam Phú An
1634,Bán,2500000000,69.08,quận 9,2,2,Ko,HDMB,Tây Bắc,16.0,False,C-16-08-Him Lam Phú An
1635,Thuê,9500000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,D-03-04-Him Lam Phú An
1636,Thuê,7500000,68.84,quận 9,2,2,None,HDMB,Đông Nam,3.0,False,D-03-02-Him Lam Phú An
1637,Bán,2800000000,68.57,quận 9,2,2,Ko,HDMB,Đông Nam,16.0,False,C-16-17-Him Lam Phú An
1638,Thuê,10000000,70.76,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,D-03-05-Him Lam Phú An
1639,Thuê,10000000,69.32,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,D-03-15-Him Lam Phú An
1640,Bán,2540000000,69.9,quận 9,2,2,None,HDMB,Tây Bắc,5.0,False,D-05-11-Him Lam Phú An
1641,Bán,4000000000,68.76,quận 9,2,2,None,HDMB,Đông Nam,4.0,False,D-04-17-Him Lam Phú An
1642,Bán,2636000000,68.84,quận 9,2,2,Ko,HDMB,Tây Bắc,6.0,False,D-06-09-Him Lam Phú An
1643,Bán,2753000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,6.0,False,D-06-13-Him Lam Phú An
1644,Bán,2650000000,69.9,quận 9,2,2,Ko,HDMB,Tây Bắc,8.0,False,D-08-11-Him Lam Phú An
1645,Bán,2889000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,9.0,True,D-09-16-Him Lam Phú An
1646,Bán,2960000000,68.84,quận 9,2,2,Có,HDMB,Đông Nam,10.0,False,D-10-16-Him Lam Phú An
1647,Bán,3103000000,68.98,quận 9,2,2,None,HDMB,Đông Nam,11.0,False,D-11-03-Him Lam Phú An
1648,Bán,2900000000,68.98,quận 9,2,2,Có,HDMB,Đông Nam,12.0,False,D-12-03-Him Lam Phú An
1649,Bán,2750000000,71.72,quận 9,2,2,Ko,HDMB,Tây Bắc,13.0,False,D-13-06-Him Lam Phú An
1650,Thuê,7500000,68.84,quận 9,2,2,None,HDMB,Tây Bắc,13.0,False,D-13-13-Him Lam Phú An
1651,Bán,2648000000,68.84,quận 9,2,2,Ko,HDMB,Tây Bắc,16.0,False,D-16-13-Him Lam Phú An
1652,Bán,2580000000,62.57,bình thạnh,2,2,Ko,HDMB,Tây Nam,0.0,False,7.06-Soho Premier
1653,Thuê,9000000,65.9,None,2,2,Có,HDMB,Tây Bắc,20.0,False,A-20-04-Saigon Gateway
1654,Bán,2500000000,66.26,quận 9,2,2,Ko,HDMB,Tây Nam,2.0,False,B-02-17-Saigon Gateway
1655,Thuê,7000000,65.9,None,2,2,Ko,HDMB,Đông Nam,16.0,False,B-16-09-nan
1656,Thuê,10000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,19.0,False,B-19-07-Saigon Gateway
1657,Bán,2500000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,10.0,False,B-10-07-Saigon Gateway
1658,Bán,2075000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,19.0,False,A-19-18-Saigon Gateway
1659,Bán,2400000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,2.0,False,B-02-07-Saigon Gateway
1660,Bán,4200000000,98.0,None,3,2,Full,HDMB,Tây Nam,0.0,False,OPAB016002-Opal Riverside
1661,Bán,2130000000,65.9,None,2,2,Ko,HDMB,Tây Bắc,2.0,False,A-02-06-nan
1662,Bán,1930000000,71.0,None,2,2,Ko,HDMB,Tây Nam,11.0,False,C2.11.03-nan
1663,Thuê,7000000,65.9,None,2,2,Ko,HDMB,Tây Bắc,2.0,False,A-18-12-nan
1664,Bán,2197000000,66.48,None,2,2,Ko,HDMB,Đông Bắc,21.0,False,B-21-01-nan
1665,Thuê,12000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,3.0,False,B-03-03-Saigon Gateway
1666,Bán,2500000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,2.0,False,B-02-14-Saigon Gateway
1667,Bán,2075000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,19.0,False,A-19-18-Saigon Gateway
1668,Bán,3200000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,6.0,False,A-06-03-Saigon Gateway
1669,Bán,2300000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,2.0,False,A-02-04-Saigon Gateway
1670,Bán,2431000000,65.9,None,2,2,Ko,HDMB,Đông Nam,18.0,False,A-18-12b-Saigon Gateway
1671,Thuê,8500000,65.9,None,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-09-nan
1672,Bán,1750000000,57.0,None,2,2,Ko,Sổ hồng,Đông Nam,0.0,False,SVT.B1.16.12A-nan
1673,Bán,1800000000,57.4,None,2,2,Full,HDMB,Đông Bắc,0.0,False,A3-G28-17 / 16.06-nan
1674,Bán,3600000000,125.49,None,Shophouse,Shophouse,Ko,HDMB,None,0.0,False,A1-TM6 / 0.03-nan
1675,Thuê,10500000,71.1,None,2,2,Ko,HDMB,Đông Bắc,0.0,False,OPAA0200612A-nan
1676,Thuê,6500000,62.27,thủ đức,2,2,Ko,HDMB,Tây Bắc,13.0,False,A.9.13-P1-Saigon Avenue
1677,Bán,2630000000,62.27,thủ đức,2,2,Có,HDMB,Đông Nam,23.0,False,A.9.23-P2-Saigon Avenue
1678,Thuê,6500000,62.27,thủ đức,2,2,Ko,HDMB,Đông Nam,25.0,False,A.9.25-P2-Saigon Avenue
1679,Bán,2640000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,11.0,False,B.16.11-P2-Saigon Avenue
1680,Thuê,7000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,4.0,False,B.16.4-P2-Saigon Avenue
1681,Bán,2800000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,20.0,False,B.17.20-P1-Saigon Avenue
1682,Bán,2413000000,62.27,thủ đức,2,2,Có,HDMB,Tây Bắc,7.0,False,B.4.7-P2-Saigon Avenue
1683,Bán,2528000000,62.27,thủ đức,2,2,Ko,HDMB,Tây Bắc,18.0,False,B.5.18-P2-Saigon Avenue
1684,Bán,2850000000,77.11,thủ đức,3,2,Có,HDMB,Đông Nam,4.0,False,C.1.4-P1-Saigon Avenue
1685,Bán,3000000000,77.11,thủ đức,3,2,Full,HDMB,Tây Bắc,20.0,False,C.20.20-P1-Saigon Avenue
1686,Bán,3000000000,87.0,None,2,2,Ko,None,None,0.0,False,W02.10-nan
1687,Thuê,10000000,90.88,None,3,2,Ko,HDMB,Đông Nam,11.0,False,A-11-02-nan
1688,Thuê,6500000,62.27,None,None,None,Có,None,Tây Nam,0.0,False,A.14.23-P2-nan
1689,Thuê,6500000,62.27,None,None,None,None,None,Tây Nam,0.0,False,B.13.18-P2-nan
1690,Thuê,6200000,62.27,None,None,None,None,None,Tây Nam,0.0,False,B.14.22-P2-nan
1691,Bán,1920000000,62.27,None,None,None,None,None,Tây Bắc,0.0,False,B.5.25-P2-nan
1692,Bán,1663000000,46.99,None,None,None,Ko,None,Tây Nam,0.0,False,E.15.9-P1-nan
1693,Thuê,8000000,70.0,quận 9,2,2,Ko,HDMB,Tây Bắc,18.0,False,A-18-12-Saigon Gateway
1694,Bán,2100000000,53.3,None,2,1,Full,HDMB,Tây Nam,21.0,False,B-21-16-nan
1695,Thuê,9000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,19.0,False,A-19-11-Saigon Gateway
1696,Bán,2400000000,94.0,None,2,2,Ko,HDMB,Tây Nam,0.0,False,0.1-nan
1697,Thuê,6800000,53.32,None,2,1,Có,HDMB,Tây Nam,19.0,False,B-19-15-nan
1698,Bán,1750000000,70.72,None,2,2,Full,HDMB,Tây Bắc,0.0,False,A1-A3-15 / 14.03-nan
1699,Bán,1800000000,57.4,None,2,2,Full,HDMB,Đông Bắc,0.0,False,A3-G28-17 / 16.06-nan
1700,Thuê,8500000,53.0,quận 9,2,1,Ko,HDMB,Đông Nam,21.0,False,A-21-15-Saigon Gateway
1701,Bán,12209000000,330.0,None,Penthouse,Penthouse,Full,None,None,0.0,False,4S.BT 17.06-4S Bình Triệu
1702,Bán,6973000000,260.0,None,Penthouse,Penthouse,Full,None,None,0.0,False,4S.BT 17.03-4S Bình Triệu
1703,Bán,6879000000,230.0,None,Penthouse,Penthouse,Full,None,None,0.0,False,4S.BT 17.02-4S Bình Triệu
1704,Thuê,6500000,56.5,quận 9,2,1,Ko,HDMB,Đông Nam,18.0,False,A-18-15-Saigon Gateway
1705,Bán,3500000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,12.0,True,B-12-20-Saigon Gateway
1706,Bán,2420000000,65.0,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,B-06-07-Saigon Gateway
1707,Bán,3107000000,90.88,quận 9,3,2,Full,HDMB,Tây Nam,13.0,False,B-12b-19-Saigon Gateway
1708,Thuê,8500000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,B-06-07-Saigon Gateway
1709,Bán,2350000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,16.0,False,B-16-18-Saigon Gateway
1710,Thuê,13000000,59.16,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Bắc,1.0,False,B-01-17-Saigon Gateway
1711,Thuê,17000000,50.83,quận 9,Shophouse,Shophouse,Ko,HDMB,Tây Nam,1.0,False,B-01-12b-Saigon Gateway
1712,Bán,4500000000,50.83,quận 9,Shophouse,Shophouse,Ko,HDMB,Tây Nam,1.0,False,B-01-11-Saigon Gateway
1713,Bán,4200000000,62.43,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Nam,1.0,False,B-01-08-Saigon Gateway
1714,Bán,4000000000,71.0,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Nam,1.0,False,B-01-06-Saigon Gateway
1715,Thuê,15000000,58.77,quận 9,Shophouse,Shophouse,Full,HDMB,Đông Nam,1.0,False,B-01-05-Saigon Gateway
1716,Thuê,10000000,60.0,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Bắc,1.0,False,B-01-03-Saigon Gateway
1717,Thuê,15000000,63.31,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Bắc,1.0,False,B-01-02-Saigon Gateway
1718,Bán,2900000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,B-17-07-Saigon Gateway
1719,Thuê,7500000,70.0,quận 9,2,2,Có,HDMB,Tây Bắc,16.0,False,A-16-12-Saigon Gateway
1720,Bán,3645000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,20.0,False,B-20-20-Saigon Gateway
1721,Bán,3600000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,22.0,False,B-22-20-Saigon Gateway
1722,Thuê,20000000,63.31,quận 9,2,2,None,HDMB,Tây Bắc,1.0,False,A-01-06-Saigon Gateway
1723,Thuê,25000000,63.31,quận 9,Shophouse,Shophouse,Ko,HDMB,Tây Bắc,1.0,False,A-01-05-Saigon Gateway
1724,Thuê,32000000,85.59,quận 9,Shophouse,Shophouse,None,HDMB,Tây Bắc,1.0,False,A-01-03-Saigon Gateway
1725,Thuê,20000000,85.59,quận 9,2,2,None,HDMB,Đông Nam,1.0,False,A-01-02-Saigon Gateway
1726,Bán,4900000000,62.43,quận 9,None,None,None,HDMB,Đông Nam,1.0,False,A-01-11-Saigon Gateway
1727,Bán,4200000000,63.31,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Nam,1.0,False,A-01-01-Saigon Gateway
1728,Bán,4700000000,63.31,quận 9,Shophouse,Shophouse,Ko,HDMB,Đông Nam,1.0,False,A-01-12-Saigon Gateway
1729,Bán,2390000000,66.48,quận 9,2,2,Ko,HDMB,Đông Bắc,9.0,False,B-09-01-Saigon Gateway
1730,Bán,2960000000,69.9,quận 9,2,2,Full,HDMB,Tây Bắc,20.0,False,A-20-12-Saigon Gateway
1731,Bán,2400000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,16.0,False,B-16-21-Saigon Gateway
1732,Thuê,8500000,65.92,quận 9,2,2,Có,HDMB,Đông Nam,6.0,False,A-06-12B-Saigon Gateway
1733,Bán,2375000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-09-Saigon Gateway
1734,Bán,2373000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,4.0,False,B-04-14-Saigon Gateway
1735,Bán,2350000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,17.0,False,B-17-21-Saigon Gateway
1736,Bán,1750000000,75.0,None,2,1,None,None,None,0.0,False,E1.15.05-nan
1737,Bán,3600000000,84.73,bình thạnh,3,2,Có,HDMB,Đông Bắc,0.0,False,A-1203-Saigonres Plaza
1738,Thuê,7500000,53.3,quận 9,2,1,Có,HDMB,Tây Bắc,5.0,False,A-05-11-Saigon Gateway
1739,Bán,4755000000,87.0,None,3,2,Full,HDMB,None,None,False,HA305-nan
1740,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.1-nan
1741,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.1-nan
1742,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.1-nan
1743,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.01-nan
1744,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.01-nan
1745,Bán,4500000000,65.92,None,Shophouse,Shophouse,Ko,HDMB,Đông Nam,6.0,False,B-01-01-nan
1746,Thuê,25000000,None,None,Shophouse,Shophouse,Ko,HDMB,Đông Nam,6.0,False,B-06-10-nan
1747,Bán,2373000000,None,None,None,None,Ko,HDMB,None,None,True,B2-19-08-Opal Boulevard
1748,Bán,6973000000,260.0,None,4,3,Full,None,None,0.0,False,Căn 17.03 CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-nan
1749,Bán,6879000000,230.0,None,3,2,Full,None,None,0.0,False,Căn 17.02 CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-nan
1750,Thuê,11000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,5.0,False,B-05-20-Saigon Gateway
1751,Bán,2443000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,6.0,False,B-06-18-Saigon Gateway
1752,Thuê,7000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,18.0,False,B-18-18-Saigon Gateway
1753,Thuê,8000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,22.0,False,A-22-09-Saigon Gateway
1754,Bán,2489000000,65.92,quận 9,2,2,Có,HDMB,Đông Nam,13.0,False,B-12b-10-Saigon Gateway
1755,Bán,2353000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,12.0,False,B-12-21-Saigon Gateway
1756,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,4.0,False,B-04-02-Saigon Gateway
1757,Bán,2305000000,67.2,quận 9,2,2,Ko,HDMB,Đông Nam,15.0,False,A-15-14-Saigon Gateway
1758,Bán,3194000000,90.88,quận 9,3,2,Full,HDMB,Tây Bắc,21.0,False,A-21-03-Saigon Gateway
1759,Bán,3493000000,90.88,quận 9,3,2,Full,HDMB,Đông Nam,7.0,False,A-07-02-Saigon Gateway
1760,Bán,3000000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,22.0,False,B-22-03-Saigon Gateway
1761,Bán,2550000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,7.0,False,B-07-10-Saigon Gateway
1762,Bán,2200000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,17.0,False,A-17-18-Saigon Gateway
1763,Bán,2477500000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,15.0,False,B-15-14-Saigon Gateway
1764,Bán,3351000000,90.88,quận 9,3,2,Full,HDMB,Tây Nam,12.0,False,B-12-19-Saigon Gateway
1765,Bán,2250000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,19.0,False,A-19-11-Saigon Gateway
1766,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,4.0,False,A-04-04-Saigon Gateway
1767,Bán,2231000000,66.26,quận 9,2,2,Ko,HDMB,Tây Nam,7.0,False,B-07-17-Saigon Gateway
1768,Bán,2425000000,55.52,quận 9,2,1,None,HDMB,Đông Nam,16.0,False,A-16-16-Saigon Gateway
1769,Bán,2270000000,56.3,quận 9,2,1,Full,HDMB,Đông Nam,6.0,False,A-06-15-Saigon Gateway
1770,Bán,2000000000,53.32,quận 9,2,1,Có,HDMB,Tây Nam,20.0,False,B-20-14-Saigon Gateway
1771,Bán,2400000000,65.9,quận 9,2,2,None,HDMB,Đông Bắc,7.0,False,B-07-04-Saigon Gateway
1772,Bán,2300000000,65.9,quận 9,2,2,Có,HDMB,Đông Bắc,16.0,False,B-16-02-Saigon Gateway
1773,Bán,2370000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,18.0,False,A-18-06-Saigon Gateway
1774,Bán,2266000000,54.44,quận 9,2,1,Ko,HDMB,Tây Nam,19.0,False,B-19-12-Saigon Gateway
1775,Bán,2645000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,12.0,False,B-12-15-Saigon Gateway
1776,Bán,2345000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,22.0,False,A-22-12b-Saigon Gateway
1777,Thuê,12000000,66.48,quận 9,2,2,Full,HDMB,Đông Bắc,23.0,False,B-23-02-Saigon Gateway
1778,Thuê,9500000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,12.0,False,A-12-03-Saigon Gateway
1779,Bán,2150000000,53.3,quận 9,2,1,Có,HDMB,Tây Nam,21.0,False,B-21-16-Saigon Gateway
1780,Bán,2240000000,65.92,quận 9,2,1,None,HDMB,Đông Nam,3.0,False,B-03-10-Saigon Gateway
1781,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,23.0,False,A-23-02-Saigon Gateway
1782,Bán,2800000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,3.0,False,A-03-04-Saigon Gateway
1783,Bán,2150000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,23.0,False,B-23-14-Saigon Gateway
1784,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,15.0,False,B-15-05-Saigon Gateway
1785,Bán,2745000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,16.0,False,B-16-06-Saigon Gateway
1786,Bán,2500000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,9.0,False,B-09-15-Saigon Gateway
1787,Bán,2500000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,18.0,False,B-18-06-Saigon Gateway
1788,Bán,2339000000,65.92,quận 9,2,2,Có,HDMB,Đông Bắc,11.0,False,B-11-06-Saigon Gateway
1789,Bán,2280000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,4.0,False,A-04-11-Saigon Gateway
1790,Thuê,9500000,65.9,quận 9,2,2,Có,HDMB,Tây Nam,17.0,False,B-17-17-Saigon Gateway
1791,Thuê,9000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,10.0,False,A-10-02-Saigon Gateway
1792,Thuê,10000000,69.9,quận 9,2,2,Full,HDMB,Tây Bắc,5.0,False,A-05-12-Saigon Gateway
1793,Thuê,10500000,69.9,quận 9,2,2,Full,HDMB,Tây Bắc,19.0,False,A-19-12-Saigon Gateway
1794,Bán,2500000000,65.92,quận 9,2,2,Ko,HDMB,Đông Bắc,21.0,False,B-21-06-Saigon Gateway
1795,Bán,2544000000,54.44,quận 9,2,1,Có,HDMB,Tây Nam,22.0,False,B-22-12-Saigon Gateway
1796,Bán,2340000000,66.48,quận 9,2,2,Ko,HDMB,Tây Bắc,13.0,False,B-12b-21-Saigon Gateway
1797,Bán,2590000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,A-10-01-Saigon Gateway
1798,Bán,2200000000,56.3,quận 9,2,1,Full,HDMB,Đông Nam,5.0,False,A-05-15-Saigon Gateway
1799,Bán,3392300000,90.88,quận 9,3,2,Ko,HDMB,Tây Nam,11.0,False,B-11-19-Saigon Gateway
1800,Thuê,13000000,90.88,quận 9,3,2,Full,HDMB,Đông Nam,19.0,False,A-19-02-Saigon Gateway
1801,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,15.0,False,A-15-05-Saigon Gateway
1802,Bán,2417000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,23.0,False,A-23-07-Saigon Gateway
1803,Thuê,15000000,90.88,quận 9,3,2,Có,HDMB,Tây Bắc,20.0,False,A-20-03-Saigon Gateway
1804,Bán,2370000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,6.0,False,B-06-12b-Saigon Gateway
1805,Bán,2500000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,4.0,False,B-04-18-Saigon Gateway
1806,Thuê,10000000,90.88,quận 9,3,2,Có,HDMB,Tây Nam,3.0,False,B-03-19-Saigon Gateway
1807,Bán,2235000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,14.0,False,B-14-14-Saigon Gateway
1808,Bán,2700000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,21.0,False,A-21-08-Saigon Gateway
1809,Thuê,12000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,24.0,False,B-24-20-Saigon Gateway
1810,Bán,3400000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,15.0,False,B-15-20-Saigon Gateway
1811,Thuê,9000000,66.48,quận 9,2,2,Full,HDMB,Đông Bắc,24.0,False,B-24-01-Saigon Gateway
1812,Bán,2420000000,53.3,quận 9,2,1,Full,HDMB,Tây Nam,2.0,False,B-02-16-Saigon Gateway
1813,Bán,2500000000,66.26,quận 9,2,2,Ko,HDMB,Tây Bắc,5.0,False,A-05-10-Saigon Gateway
1814,Bán,3100000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,24.0,False,B-24-07-Saigon Gateway
1815,Bán,2224000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,19.0,False,A-19-01-Saigon Gateway
1816,Thuê,13000000,90.88,quận 9,3,2,Có,HDMB,Tây Bắc,13.0,False,A-12b-03-Saigon Gateway
1817,Bán,2500000000,66.26,quận 9,2,2,Ko,HDMB,Tây Bắc,6.0,False,A-06-10-Saigon Gateway
1818,Bán,2635000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,9.0,False,B-09-18-Saigon Gateway
1819,Bán,2400000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,7.0,False,B-07-05-Saigon Gateway
1820,Thuê,8500000,67.25,quận 9,2,2,None,HDMB,Đông Nam,14.0,False,A-14-01-Saigon Gateway
1821,Bán,2174000000,53.32,quận 9,2,1,Có,HDMB,Tây Nam,20.0,False,B-20-12b-Saigon Gateway
1822,Bán,2550000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,23.0,False,A-23-05-Saigon Gateway
1823,Bán,2350000000,56.3,quận 9,2,1,Ko,HDMB,Đông Nam,18.0,False,A-18-15-Saigon Gateway
1824,Thuê,13000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,7.0,False,A-07-03-Saigon Gateway
1825,Bán,2250000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,2.0,False,B-02-07-Saigon Gateway
1826,Thuê,14500000,90.88,quận 9,3,2,None,HDMB,Tây Nam,21.0,False,B-21-19-Saigon Gateway
1827,Bán,2350000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,7.0,False,B-07-07-Saigon Gateway
1828,Bán,2300000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,17.0,False,A-17-04-Saigon Gateway
1829,Bán,2216000000,53.3,quận 9,2,1,Ko,HDMB,Tây Bắc,5.0,False,A-05-11-Saigon Gateway
1830,Thuê,9000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,10.0,False,B-10-18-Saigon Gateway
1831,Bán,2497500000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,20.0,False,A-20-09-Saigon Gateway
1832,Thuê,7000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,18.0,False,A-18-14-Saigon Gateway
1833,Bán,3280000000,90.88,quận 9,3,2,Ko,HDMB,Đông Bắc,6.0,False,B-06-20-Saigon Gateway
1834,Bán,2441000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,24.0,False,B-24-05-Saigon Gateway
1835,Bán,2235000000,55.52,quận 9,2,1,Ko,HDMB,Đông Nam,20.0,False,A-20-16-Saigon Gateway
1836,Thuê,7500000,53.3,quận 9,2,1,None,HDMB,Tây Nam,17.0,False,B-17-16-Saigon Gateway
1837,Bán,2293000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,A-06-01-Saigon Gateway
1838,Bán,2440000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,24.0,False,B-24-06-Saigon Gateway
1839,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,24.0,False,A-24-03-Saigon Gateway
1840,Bán,2646000000,66.48,quận 9,2,2,Ko,HDMB,Đông Bắc,20.0,False,B-20-21-Saigon Gateway
1841,Bán,2446000000,65.92,quận 9,2,2,Ko,HDMB,Đông Bắc,17.0,False,B-17-06-Saigon Gateway
1842,Bán,2242000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,4.0,False,B-04-15-Saigon Gateway
1843,Thuê,11000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,16.0,False,A-16-14-Saigon Gateway
1844,Bán,2335000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,2.0,False,B-02-05-Saigon Gateway
1845,Bán,2593000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,9.0,False,A-09-04-Saigon Gateway
1846,Bán,3195000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,17.0,False,A-17-03-Saigon Gateway
1847,Thuê,7000000,55.52,quận 9,2,1,Có,HDMB,Đông Nam,20.0,False,A-20-17-Saigon Gateway
1848,Bán,2636000000,65.9,quận 9,2,2,Có,HDMB,Tây Nam,15.0,False,B-15-17-Saigon Gateway
