,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
1492,Thuê,8000000,49.8,quận 9,2,1,None,HDMB,Đông Nam,15.0,False,D2.15.12-safira khang điền
1493,Thuê,7500000,66.1,quận 9,2,2,None,HDMB,Tây Bắc,17.0,False,D2.17.05-safira khang điền
1494,Bán,2580000000,69.9,quận 9,2,2,None,HDMB,Tây Bắc,17.0,False,D2.17.06-safira khang điền
1495,Thuê,6000000,50.3,quận 9,2,1,None,HDMB,Tây Bắc,14.0,False,D2.14.08-safira khang điền
1496,Bán,2470000000,70.1,quận 9,2,2,None,HDMB,Đông Nam,15.0,False,D2.15.01-safira khang điền
1497,Bán,2420000000,49.76,quận 9,2,1,None,HDMB,Đông Nam,19.0,False,D2.19.10-safira khang điền
1498,Thuê,7000000,71.06,quận 9,2,2,None,HDMB,Đông Nam,21.0,False,D2.21.09-safira khang điền
1499,Bán,2226240000,69.8,quận 9,2,2,None,HDMB,Đông Nam,21.0,False,D2.21.03-safira khang điền
1500,Bán,3500000000,90.88,quận 9,3,2,Full,None,Đông Nam,7.0,False,A-07-02-saigon gateway
1501,Thuê,9000000,68.98,quận 9,2,2,Có,HDMB,Đông Nam,3.0,False,A-03-08-him lam phú an
1502,Bán,2800000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,4.0,False,A-04-08-him lam phú an
1503,Bán,2724000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,3.0,False,A-03-21-him lam phú an
1504,Thuê,9000000,68.98,quận 9,2,2,Có,HDMB,Đông Nam,5.0,False,A-05-16-him lam phú an
1505,Bán,2700000000,68.83,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,A-06-09-him lam phú an
1506,Thuê,10000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,7.0,False,A-07-04-him lam phú an
1507,Bán,2850000000,68.98,quận 9,2,2,Full,HDMB,Tây Bắc,7.0,False,A-07-22-him lam phú an
1508,Thuê,11000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,8.0,False,A-08-17-him lam phú an
1509,Bán,2750000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,9.0,False,A-09-11-him lam phú an
1510,Bán,2750000000,68.57,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,A-11-01-him lam phú an
1511,Bán,2750000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,A-10-12-him lam phú an
1512,Bán,2930000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,12.0,False,A-12-02-him lam phú an
1513,Bán,2735000000,68.98,quận 9,2,2,Ko,HDMB,Đông Nam,12.0,False,A-12-14-him lam phú an
1514,Bán,2750000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,A-12-11-him lam phú an
1515,Thuê,10000000,69.32,quận 9,2,2,Có,HDMB,Đông Nam,12.0,False,A-12-18-him lam phú an
1516,Bán,2750000000,68.84,quận 9,2,2,None,HDMB,Đông Nam,13.0,False,A-13-11-him lam phú an
1517,Bán,3136000000,68.84,quận 9,2,2,Ko,HDMB,Đông Nam,14.0,True,A-14-11-him lam phú an
1518,Bán,2900000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,16.0,False,A-16-12-him lam phú an
1519,Bán,2700000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,16.0,False,A-16-20-him lam phú an
1520,Bán,2746000000,68.98,quận 9,2,2,Có,HDMB,Tây Bắc,15.0,False,A-15-22-him lam phú an
1521,Bán,2790000000,69.84,quận 9,2,2,Ko,HDMB,Đông Nam,16.0,False,A-16-13-him lam phú an
1522,Thuê,8000000,69.32,quận 9,2,2,Ko,HDMB,Đông Nam,16.0,True,A-16-18-him lam phú an
1523,Bán,2700000000,69.32,quận 9,2,2,Full,HDMB,Đông Nam,3.0,True,B-03-16-him lam phú an
1524,Thuê,11000000,69.32,quận 9,2,2,Full,HDMB,Tây Bắc,5.0,False,B-05-04-him lam phú an
1525,Thuê,9500000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,4.0,False,B-04-08-him lam phú an
1526,Thuê,10000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,4.0,False,B-04-07-him lam phú an
1527,Thuê,9500000,68.83,quận 9,2,2,Full,HDMB,Đông Nam,5.0,False,B-05-14-him lam phú an
1528,Bán,2750000000,68.84,quận 9,2,2,Ko,HDMB,Đông Nam,5.0,False,B-05-08-him lam phú an
1529,Bán,3112000000,69.32,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,B-08-05-him lam phú an
1530,Bán,2958000000,68.98,quận 9,2,2,Có,HDMB,Đông Nam,8.0,False,B-08-11-him lam phú an
1531,Bán,2700000000,68.84,quận 9,2,2,Có,HDMB,Đông Nam,9.0,False,B-09-06-him lam phú an
1532,Bán,2850000000,68.57,quận 9,2,2,Có,HDMB,Tây Bắc,8.0,True,B-08-22-him lam phú an
1533,Bán,2840000000,68.57,quận 9,2,2,None,HDMB,Tây Bắc,9.0,False,B-09-22-him lam phú an
1534,Bán,2852500000,69.01,quận 9,2,2,Full,HDMB,Tây Bắc,8.0,False,B-08-20-him lam phú an
1535,Bán,2950000000,68.84,quận 9,2,2,None,HDMB,Đông Nam,9.0,False,B-09-08-him lam phú an
1536,Bán,2750000000,68.83,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,B-12-14-him lam phú an
1537,Bán,2826000000,69.32,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,B-12-17-him lam phú an
1538,Bán,3013000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,False,B-13-03-him lam phú an
1539,Bán,2852000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,14.0,False,B-14-02-him lam phú an
1540,Thuê,8000000,68.98,quận 9,2,2,Ko,HDMB,Tây Bắc,14.0,False,B-14-01-him lam phú an
1541,Bán,2747000000,68.98,quận 9,2,2,None,HDMB,Tây Bắc,15.0,False,B-15-01-him lam phú an
1542,Bán,2700000000,68.57,quận 9,2,2,Có,HDMB,Tây Bắc,14.0,False,B-14-22-him lam phú an
1543,Bán,2655000000,68.84,quận 9,2,2,Có,HDMB,Đông Nam,15.0,False,B-15-10-him lam phú an
1544,Thuê,11000000,68.57,quận 9,2,2,Full,HDMB,Tây Bắc,16.0,False,B-16-22-him lam phú an
1545,Bán,2692000000,68.84,quận 9,2,2,None,HDMB,Tây Bắc,5.0,False,C-05-09-him lam phú an
1546,Bán,2623000000,68.98,quận 9,2,2,None,HDMB,Tây Bắc,5.0,False,C-05-06-him lam phú an
1547,Bán,2755000000,70.76,quận 9,2,2,Có,HDMB,Đông Nam,5.0,False,C-05-13-him lam phú an
1548,Bán,2700000000,69.08,quận 9,2,2,Full,HDMB,Tây Bắc,6.0,False,C-06-08-him lam phú an
1549,Bán,2700000000,68.84,quận 9,2,2,None,HDMB,Đông Nam,8.0,False,C-08-16-him lam phú an
1550,Bán,3131000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,9.0,False,C-09-16-him lam phú an
1551,Bán,2750000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,10.0,False,C-10-09-him lam phú an
1552,Thuê,8000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,11.0,False,C-11-11-him lam phú an
1553,Thuê,11000000,68.84,quận 9,2,2,Full,HDMB,Tây Bắc,12.0,False,C-12-11-him lam phú an
1554,Thuê,10000000,68.98,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,C-12-15-him lam phú an
1555,Bán,2767000000,71.72,quận 9,2,2,Có,HDMB,Tây Bắc,14.0,False,C-14-12-him lam phú an
1556,Bán,2700000000,71.72,quận 9,2,2,Có,HDMB,Tây Bắc,15.0,False,C-15-12-him lam phú an
1557,Bán,3152000000,68.57,quận 9,2,2,Có,HDMB,Đông Nam,3.0,False,D-03-01-him lam phú an
1558,Bán,2500000000,69.08,quận 9,2,2,Ko,HDMB,Tây Bắc,16.0,False,C-16-08-him lam phú an
1559,Thuê,9500000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,D-03-04-him lam phú an
1560,Thuê,7500000,68.84,quận 9,2,2,None,HDMB,Đông Nam,3.0,False,D-03-02-him lam phú an
1561,Bán,2800000000,68.57,quận 9,2,2,Ko,HDMB,Đông Nam,16.0,False,C-16-17-him lam phú an
1562,Thuê,10000000,70.76,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,D-03-05-him lam phú an
1563,Thuê,10000000,69.32,quận 9,2,2,Full,HDMB,Đông Nam,3.0,False,D-03-15-him lam phú an
1564,Bán,2540000000,69.9,quận 9,2,2,None,HDMB,Tây Bắc,5.0,False,D-05-11-him lam phú an
1565,Bán,4000000000,68.76,quận 9,2,2,None,HDMB,Đông Nam,4.0,False,D-04-17-him lam phú an
1566,Bán,2636000000,68.84,quận 9,2,2,Ko,HDMB,Tây Bắc,6.0,False,D-06-09-him lam phú an
1567,Bán,2753000000,68.84,quận 9,2,2,Có,HDMB,Tây Bắc,6.0,False,D-06-13-him lam phú an
1568,Bán,2650000000,69.9,quận 9,2,2,Ko,HDMB,Tây Bắc,8.0,False,D-08-11-him lam phú an
1569,Bán,2889000000,68.84,quận 9,2,2,Full,HDMB,Đông Nam,9.0,True,D-09-16-him lam phú an
1570,Bán,2960000000,68.84,quận 9,2,2,Có,HDMB,Đông Nam,10.0,False,D-10-16-him lam phú an
1571,Bán,3103000000,68.98,quận 9,2,2,None,HDMB,Đông Nam,11.0,False,D-11-03-him lam phú an
1572,Bán,2900000000,68.98,quận 9,2,2,Có,HDMB,Đông Nam,12.0,False,D-12-03-him lam phú an
1573,Bán,2750000000,71.72,quận 9,2,2,Ko,HDMB,Tây Bắc,13.0,False,D-13-06-him lam phú an
1574,Thuê,7500000,68.84,quận 9,2,2,None,HDMB,Tây Bắc,13.0,False,D-13-13-him lam phú an
1575,Bán,2648000000,68.84,quận 9,2,2,Ko,HDMB,Tây Bắc,16.0,False,D-16-13-him lam phú an
1576,Bán,2580000000,62.57,bình thạnh,2,2,Ko,HDMB,Tây Nam,0.0,False,7.06-soho premier
1577,Thuê,9000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,20.0,False,A-20-04-saigon gateway
1578,Bán,2500000000,66.26,quận 9,2,2,Ko,HDMB,Tây Nam,2.0,False,B-02-17-saigon gateway
1579,Thuê,7000000,65.9,None,2,2,Ko,HDMB,Đông Nam,16.0,False,B-16-09-nan
1580,Thuê,10000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,19.0,False,B-19-07-saigon gateway
1581,Bán,2500000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,10.0,False,B-10-07-saigon gateway
1582,Bán,2075000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,19.0,False,A-19-18-saigon gateway
1583,Bán,2400000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,2.0,False,B-02-07-saigon gateway
1584,Bán,4200000000,98.0,thủ đức,3,2,Full,HDMB,Tây Nam,0.0,False,OPAB016002-opal riverside
1585,Bán,2130000000,65.9,None,2,2,Ko,HDMB,Tây Bắc,2.0,False,A-02-06-nan
1586,Bán,1930000000,71.0,None,2,2,Ko,HDMB,Tây Nam,11.0,False,C2.11.03-nan
1587,Thuê,7000000,65.9,None,2,2,Ko,HDMB,Tây Bắc,2.0,False,A-18-12-nan
1588,Bán,2197000000,66.48,None,2,2,Ko,HDMB,Đông Bắc,21.0,False,B-21-01-nan
1589,Thuê,12000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,3.0,False,B-03-03-saigon gateway
1590,Bán,2500000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,2.0,False,B-02-14-saigon gateway
1591,Bán,2075000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,19.0,False,A-19-18-saigon gateway
1592,Bán,3200000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,6.0,False,A-06-03-saigon gateway
1593,Bán,2300000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,2.0,False,A-02-04-saigon gateway
1594,Bán,2431000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,18.0,False,A-18-12b-saigon gateway
1595,Thuê,8500000,65.9,None,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-09-nan
1596,Bán,1750000000,57.0,None,2,2,Ko,Sổ hồng,Đông Nam,0.0,False,SVT.B1.16.12A-nan
1597,Bán,1800000000,57.4,None,2,2,Full,HDMB,Đông Bắc,0.0,False,A3-G28-17 / 16.06-nan
1598,Thuê,10500000,71.1,None,2,2,Ko,HDMB,Đông Bắc,0.0,False,OPAA0200612A-nan
1599,Thuê,6500000,62.27,thủ đức,2,2,Ko,HDMB,Tây Bắc,13.0,False,A.9.13-P1-saigon avenue
1600,Bán,2630000000,62.27,thủ đức,2,2,Có,HDMB,Đông Nam,23.0,False,A.9.23-P2-saigon avenue
1601,Thuê,6500000,62.27,thủ đức,2,2,Ko,HDMB,Đông Nam,25.0,False,A.9.25-P2-saigon avenue
1602,Bán,2640000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,11.0,False,B.16.11-P2-saigon avenue
1603,Thuê,7000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,4.0,False,B.16.4-P2-saigon avenue
1604,Bán,2800000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,20.0,False,B.17.20-P1-saigon avenue
1605,Bán,2413000000,62.27,thủ đức,2,2,Có,HDMB,Tây Bắc,7.0,False,B.4.7-P2-saigon avenue
1606,Bán,2528000000,62.27,thủ đức,2,2,Ko,HDMB,Tây Bắc,18.0,False,B.5.18-P2-saigon avenue
1607,Bán,2850000000,77.11,thủ đức,3,2,Có,HDMB,Đông Nam,4.0,False,C.1.4-P1-saigon avenue
1608,Bán,3000000000,77.11,thủ đức,3,2,Full,HDMB,Tây Bắc,20.0,False,C.20.20-P1-saigon avenue
1609,Bán,3000000000,87.0,None,2,2,Ko,None,None,0.0,False,W02.10-nan
1610,Thuê,10000000,90.88,None,3,2,Ko,HDMB,Đông Nam,11.0,False,A-11-02-nan
1611,Thuê,6500000,62.27,None,None,None,Có,None,Tây Nam,0.0,False,A.14.23-P2-nan
1612,Thuê,6500000,62.27,None,None,None,None,None,Tây Nam,0.0,False,B.13.18-P2-nan
1613,Thuê,6200000,62.27,None,None,None,None,None,Tây Nam,0.0,False,B.14.22-P2-nan
1614,Bán,1920000000,62.27,None,None,None,None,None,Tây Bắc,0.0,False,B.5.25-P2-nan
1615,Bán,1663000000,46.99,None,None,None,Ko,None,Tây Nam,0.0,False,E.15.9-P1-nan
1616,Thuê,8000000,70.0,quận 9,2,2,Ko,HDMB,Tây Bắc,18.0,False,A-18-12-saigon gateway
1617,Bán,2100000000,53.3,None,2,1,Full,HDMB,Tây Nam,21.0,False,B-21-16-nan
1618,Thuê,9000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,19.0,False,A-19-11-saigon gateway
1619,Bán,2400000000,94.0,None,2,2,Ko,HDMB,Tây Nam,0.0,False,0.1-nan
1620,Thuê,6800000,53.32,None,2,1,Có,HDMB,Tây Nam,19.0,False,B-19-15-nan
1621,Bán,1750000000,70.72,None,2,2,Full,HDMB,Tây Bắc,0.0,False,A1-A3-15 / 14.03-nan
1622,Bán,1800000000,57.4,None,2,2,Full,HDMB,Đông Bắc,0.0,False,A3-G28-17 / 16.06-nan
1623,Thuê,8500000,53.0,quận 9,2,1,Ko,HDMB,Đông Nam,21.0,False,A-21-15-saigon gateway
1624,Thuê,6500000,56.5,quận 9,2,1,Ko,HDMB,Đông Nam,18.0,False,A-18-15-saigon gateway
1625,Bán,3500000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,12.0,True,B-12-20-saigon gateway
1626,Bán,2420000000,65.0,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,B-06-07-saigon gateway
1627,Bán,3107000000,90.88,quận 9,3,2,Full,HDMB,Tây Nam,13.0,False,B-12b-19-saigon gateway
1628,Thuê,8500000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,B-06-07-saigon gateway
1629,Bán,2350000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,16.0,False,B-16-18-saigon gateway
1630,Bán,2900000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,17.0,False,B-17-07-saigon gateway
1631,Thuê,7500000,70.0,quận 9,2,2,Có,HDMB,Tây Bắc,16.0,False,A-16-12-saigon gateway
1632,Bán,3645000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,20.0,False,B-20-20-saigon gateway
1633,Bán,3600000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,22.0,False,B-22-20-saigon gateway
1634,Thuê,20000000,63.31,quận 9,2,2,None,HDMB,Tây Bắc,1.0,False,A-01-06-saigon gateway
1635,Thuê,20000000,85.59,quận 9,2,2,None,HDMB,Đông Nam,1.0,False,A-01-02-saigon gateway
1636,Bán,4900000000,62.43,quận 9,None,None,None,HDMB,Đông Nam,1.0,False,A-01-11-saigon gateway
1637,Bán,2390000000,66.48,quận 9,2,2,Ko,HDMB,Đông Bắc,9.0,False,B-09-01-saigon gateway
1638,Bán,2960000000,69.9,quận 9,2,2,Full,HDMB,Tây Bắc,20.0,False,A-20-12-saigon gateway
1639,Bán,2400000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,16.0,False,B-16-21-saigon gateway
1640,Thuê,8500000,65.92,quận 9,2,2,Có,HDMB,Đông Nam,6.0,False,A-06-12B-saigon gateway
1641,Bán,2375000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-09-saigon gateway
1642,Bán,2373000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,4.0,False,B-04-14-saigon gateway
1643,Bán,2350000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,17.0,False,B-17-21-saigon gateway
1644,Bán,1750000000,75.0,None,2,1,None,None,None,0.0,False,E1.15.05-nan
1645,Bán,3600000000,84.73,bình thạnh,3,2,Có,HDMB,Đông Bắc,0.0,False,A-1203-saigonres plaza
1646,Thuê,7500000,53.3,quận 9,2,1,Có,HDMB,Tây Bắc,5.0,False,A-05-11-saigon gateway
1647,Bán,4755000000,87.0,None,3,2,Full,HDMB,None,None,False,HA305-nan
1648,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.1-nan
1649,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.1-nan
1650,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.1-nan
1651,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.01-nan
1652,Thuê,12000000,62.0,None,2,2,Full,HDMB,Tây Nam,0.0,False,11.01-nan
1653,Bán,2373000000,None,bình dương,None,None,Ko,HDMB,None,None,True,B2-19-08-opal boulevard
1654,Bán,6973000000,260.0,None,4,3,Full,None,None,0.0,False,Căn 17.03 CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-nan
1655,Bán,6879000000,230.0,None,3,2,Full,None,None,0.0,False,Căn 17.02 CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-nan
1656,Thuê,11000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,5.0,False,B-05-20-saigon gateway
1657,Bán,2443000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,6.0,False,B-06-18-saigon gateway
1658,Thuê,7000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,18.0,False,B-18-18-saigon gateway
1659,Thuê,8000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,22.0,False,A-22-09-saigon gateway
1660,Bán,2489000000,65.92,quận 9,2,2,Có,HDMB,Đông Nam,13.0,False,B-12b-10-saigon gateway
1661,Bán,2353000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,12.0,False,B-12-21-saigon gateway
1662,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,4.0,False,B-04-02-saigon gateway
1663,Bán,2305000000,67.2,quận 9,2,2,Ko,HDMB,Đông Nam,15.0,False,A-15-14-saigon gateway
1664,Bán,3194000000,90.88,quận 9,3,2,Full,HDMB,Tây Bắc,21.0,False,A-21-03-saigon gateway
1665,Bán,3493000000,90.88,quận 9,3,2,Full,HDMB,Đông Nam,7.0,False,A-07-02-saigon gateway
1666,Bán,3000000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,22.0,False,B-22-03-saigon gateway
1667,Bán,2550000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,7.0,False,B-07-10-saigon gateway
1668,Bán,2200000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,17.0,False,A-17-18-saigon gateway
1669,Bán,2477500000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,15.0,False,B-15-14-saigon gateway
1670,Bán,3351000000,90.88,quận 9,3,2,Full,HDMB,Tây Nam,12.0,False,B-12-19-saigon gateway
1671,Bán,2250000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,19.0,False,A-19-11-saigon gateway
1672,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,4.0,False,A-04-04-saigon gateway
1673,Bán,2231000000,66.26,quận 9,2,2,Ko,HDMB,Tây Nam,7.0,False,B-07-17-saigon gateway
1674,Bán,2425000000,55.52,quận 9,2,1,None,HDMB,Đông Nam,16.0,False,A-16-16-saigon gateway
1675,Bán,2270000000,56.3,quận 9,2,1,Full,HDMB,Đông Nam,6.0,False,A-06-15-saigon gateway
1676,Bán,2000000000,53.32,quận 9,2,1,Có,HDMB,Tây Nam,20.0,False,B-20-14-saigon gateway
1677,Bán,2400000000,65.9,quận 9,2,2,None,HDMB,Đông Bắc,7.0,False,B-07-04-saigon gateway
1678,Bán,2300000000,65.9,quận 9,2,2,Có,HDMB,Đông Bắc,16.0,False,B-16-02-saigon gateway
1679,Bán,2370000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,18.0,False,A-18-06-saigon gateway
1680,Bán,2266000000,54.44,quận 9,2,1,Ko,HDMB,Tây Nam,19.0,False,B-19-12-saigon gateway
1681,Bán,2645000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,12.0,False,B-12-15-saigon gateway
1682,Bán,2345000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,22.0,False,A-22-12b-saigon gateway
1683,Thuê,12000000,66.48,quận 9,2,2,Full,HDMB,Đông Bắc,23.0,False,B-23-02-saigon gateway
1684,Thuê,9500000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,12.0,False,A-12-03-saigon gateway
1685,Bán,2150000000,53.3,quận 9,2,1,Có,HDMB,Tây Nam,21.0,False,B-21-16-saigon gateway
1686,Bán,2240000000,65.92,quận 9,2,1,None,HDMB,Đông Nam,3.0,False,B-03-10-saigon gateway
1687,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,23.0,False,A-23-02-saigon gateway
1688,Bán,2800000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,3.0,False,A-03-04-saigon gateway
1689,Bán,2150000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,23.0,False,B-23-14-saigon gateway
1690,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,15.0,False,B-15-05-saigon gateway
1691,Bán,2745000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,16.0,False,B-16-06-saigon gateway
1692,Bán,2500000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,9.0,False,B-09-15-saigon gateway
1693,Bán,2500000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,18.0,False,B-18-06-saigon gateway
1694,Bán,2339000000,65.92,quận 9,2,2,Có,HDMB,Đông Bắc,11.0,False,B-11-06-saigon gateway
1695,Bán,2280000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,4.0,False,A-04-11-saigon gateway
1696,Thuê,9500000,65.9,quận 9,2,2,Có,HDMB,Tây Nam,17.0,False,B-17-17-saigon gateway
1697,Thuê,9000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,10.0,False,A-10-02-saigon gateway
1698,Thuê,10000000,69.9,quận 9,2,2,Full,HDMB,Tây Bắc,5.0,False,A-05-12-saigon gateway
1699,Thuê,10500000,69.9,quận 9,2,2,Full,HDMB,Tây Bắc,19.0,False,A-19-12-saigon gateway
1700,Bán,2500000000,65.92,quận 9,2,2,Ko,HDMB,Đông Bắc,21.0,False,B-21-06-saigon gateway
1701,Bán,2544000000,54.44,quận 9,2,1,Có,HDMB,Tây Nam,22.0,False,B-22-12-saigon gateway
1702,Bán,2340000000,66.48,quận 9,2,2,Ko,HDMB,Tây Bắc,13.0,False,B-12b-21-saigon gateway
1703,Bán,2590000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,A-10-01-saigon gateway
1704,Bán,2200000000,56.3,quận 9,2,1,Full,HDMB,Đông Nam,5.0,False,A-05-15-saigon gateway
1705,Bán,3392300000,90.88,quận 9,3,2,Ko,HDMB,Tây Nam,11.0,False,B-11-19-saigon gateway
1706,Thuê,13000000,90.88,quận 9,3,2,Full,HDMB,Đông Nam,19.0,False,A-19-02-saigon gateway
1707,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,15.0,False,A-15-05-saigon gateway
1708,Bán,2417000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,23.0,False,A-23-07-saigon gateway
1709,Thuê,15000000,90.88,quận 9,3,2,Có,HDMB,Tây Bắc,20.0,False,A-20-03-saigon gateway
1710,Bán,2370000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,6.0,False,B-06-12b-saigon gateway
1711,Bán,2500000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,4.0,False,B-04-18-saigon gateway
1712,Thuê,10000000,90.88,quận 9,3,2,Có,HDMB,Tây Nam,3.0,False,B-03-19-saigon gateway
1713,Bán,2235000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,14.0,False,B-14-14-saigon gateway
1714,Bán,2700000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,21.0,False,A-21-08-saigon gateway
1715,Thuê,12000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,24.0,False,B-24-20-saigon gateway
1716,Bán,3400000000,90.88,quận 9,3,2,Full,HDMB,Đông Bắc,15.0,False,B-15-20-saigon gateway
1717,Thuê,9000000,66.48,quận 9,2,2,Full,HDMB,Đông Bắc,24.0,False,B-24-01-saigon gateway
1718,Bán,2420000000,53.3,quận 9,2,1,Full,HDMB,Tây Nam,2.0,False,B-02-16-saigon gateway
1719,Bán,2500000000,66.26,quận 9,2,2,Ko,HDMB,Tây Bắc,5.0,False,A-05-10-saigon gateway
1720,Bán,3100000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,24.0,False,B-24-07-saigon gateway
1721,Bán,2224000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,19.0,False,A-19-01-saigon gateway
1722,Thuê,13000000,90.88,quận 9,3,2,Có,HDMB,Tây Bắc,13.0,False,A-12b-03-saigon gateway
1723,Bán,2500000000,66.26,quận 9,2,2,Ko,HDMB,Tây Bắc,6.0,False,A-06-10-saigon gateway
1724,Bán,2635000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,9.0,False,B-09-18-saigon gateway
1725,Bán,2400000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,7.0,False,B-07-05-saigon gateway
1726,Thuê,8500000,67.25,quận 9,2,2,None,HDMB,Đông Nam,14.0,False,A-14-01-saigon gateway
